iterationId,competitionName,season,squadId,squadName,playerId,playerName,positions,matchShare,playDuration,openPlayXG,openPlayXG90
1236,USL Championship,2025,3464,Birmingham Legion FC,251274,Sebastian Tregarthen,CENTER_FORWARD,0.17380872,1045.923,0.0,0.0
1236,USL Championship,2025,3464,Birmingham Legion FC,57471,Enzo Martinez,CENTER_FORWARD,0.0840324,483.74,0.0,0.0
1236,USL Championship,2025,3457,Miami FC,249593,Cristian Vázquez,CENTER_FORWARD,0.3530795,2076.816,0.0,0.0
1236,USL Championship,2025,3457,Miami FC,22870,Francesco Celeste,CENTER_FORWARD,0.09624969,591.576,0.0,0.0
1236,USL Championship,2025,3457,Miami FC,98962,Ricardo Rivera,CENTER_FORWARD,1.2549728,7372.63,0.0,0.0
1236,USL Championship,2025,3457,Miami FC,78532,Deian Verón,CENTER_FORWARD,0.26543248,1550.667,0.0,0.0
1236,USL Championship,2025,3457,Miami FC,114269,Allen Gavilanes,CENTER_FORWARD,0.06141407,361.238,0.0,0.0
1236,USL Championship,2025,3457,Miami FC,161795,Michael Lawrence,CENTER_FORWARD,0.15733784,929.419,0.0,0.0
1236,USL Championship,2025,3488,Monterey Bay FC,47319,Luther Archimède,CENTER_FORWARD,0.9025311,5332.71,0.0,0.0
1236,USL Championship,2025,3488,Monterey Bay FC,41914,Alex Dixon,CENTER_FORWARD,0.17487776,1050.894,0.0,0.0
1236,USL Championship,2025,3466,Hartford Athletic,112108,Samuel Careaga,CENTER_FORWARD,0.04631117,280.228,0.0,0.0
1236,USL Championship,2025,3466,Hartford Athletic,125846,Jonathan Jiménez,CENTER_FORWARD,0.25054052,1516.016,0.0,0.0
1236,USL Championship,2025,3488,Monterey Bay FC,116347,Mobi Fehr,CENTER_FORWARD,0.21927394,1335.356,0.0,0.0
1236,USL Championship,2025,3488,Monterey Bay FC,116320,Alex Lara,CENTER_FORWARD,0.06877627,395.875,0.0,0.0
1236,USL Championship,2025,3488,Monterey Bay FC,114031,Xavi Gnaulati,CENTER_FORWARD,0.22460563,1349.724,0.0,0.0
1236,USL Championship,2025,3488,Monterey Bay FC,97963,Ethan Bryant,CENTER_FORWARD,0.46464783,2710.542,0.0,0.0
1236,USL Championship,2025,3510,Detroit City FC,86010,Ryan Williams,CENTER_FORWARD,0.22167492,1285.304,0.0,0.0
1236,USL Championship,2025,3494,Oakland Roots SC,208407,Ali Elmasnaouy,CENTER_FORWARD,0.5879716,3429.545,0.0,0.0
1236,USL Championship,2025,3494,Oakland Roots SC,211805,Ilya Alekseev,CENTER_FORWARD,0.19850256,1140.8679,0.0,0.0
1236,USL Championship,2025,3494,Oakland Roots SC,174369,Luis Saldaña,CENTER_FORWARD,0.3182878,1906.9661,0.0,0.0
1236,USL Championship,2025,3494,Oakland Roots SC,98044,Tyler Gibson,CENTER_FORWARD,0.24051414,1548.99,0.0,0.0
